Time,SlantRange,Azimuth,Elevation,RadialVelocity,X,Y,Z,Group_Size,Circle,Track_ID
70653.46,1028.0,-88.63,4.99,1.2,24.48502297315282,-1023.8110267388571,89.41736508045491,0,14,54
70653.608,1019.9999999999999,-72.2,4.11,2.4,311.00732790963764,-968.6744070102648,73.10496009039974,0,14,53
70654.111,3810.0,-11.079999999999986,0.77,1.2,3738.643225638635,-732.137466767334,51.201183012236704,0,14,52
70654.175,2252.0,-3.4800000000000013,0.65,-1.2,2247.702770735576,-136.68787621023384,25.547581583178438,0,14,55
70656.818,1232.0,-44.54000000000004,1.28,1.2,877.9023688343734,-863.9178394641444,27.520854830482804,0,15,58
70657.089,4681.0,-11.709999999999999,1.0300000000000002,-1.2,4582.835617735129,-949.8938203891621,84.14529579701782,0,15,53
70657.634,972.0000000000001,54.18,2.2299999999999995,1.2,568.4232081783628,787.5586263406555,37.82150817507978,0,15,58
70657.697,520.0,62.550000000000004,1.95,1.2,239.56786111009336,461.187764822213,17.69422226112707,0,15,53
70659.796,1243.0,-44.00000000000002,1.79,-2.4,893.7030562657943,-863.0390094466532,38.82673556350205,0,16,58
70660.046,2313.0,-14.110000000000003,1.25,1.2,2242.6817665435074,-563.7388593110533,50.457829084939874,0,16,60
70665.52,1023.0,-70.38000000000001,3.6900000000000004,1.2,342.7912099281446,-961.60724556948,65.83837531619672,0,18,67
70665.604,1571.0000000000002,-61.440000000000005,2.9299999999999993,1.2,750.0799440988268,-1378.0321123731796,80.30301818122167,0,18,68
70666.003,464.00000000000006,-13.980000000000008,-0.27,1.2,450.25137349381237,-112.09335264876202,-2.1865403942692683,0,18,69
70666.295,2124.0,21.590000000000003,1.88,-7.2,1973.9186160680738,781.1311752979966,69.68058637432559,0,18,67
70669.609,3859.0000000000005,62.48,6.489999999999999,1.2,1771.6559236003932,3400.4207900360293,436.18200222199073,0,19,64
70671.308,999.9999999999999,-91.92999999999999,4.86,-2.4,-33.5573999894982,-995.8394441276383,84.72132214207345,0,20,77
70674.391,753.0000000000001,-79.20999999999997,3.72,2.4,140.6720149923673,-738.128417736691,48.85512386143691,0,21,81
70677.579,1662.0000000000002,-53.38,1.2399999999999998,-1.2,991.1592695470175,-1333.624281884633,35.96633368470644,0,22,81
70677.915,2634.0,-13.620000000000033,0.36999999999999994,2.4,2559.875543568053,-620.2450144557763,17.009511601381977,0,22,83
70678.501,198.00000000000003,57.74000000000001,0.16999999999999998,-2.4,105.68443360216955,167.43492874846962,0.587476964250369,0,22,81
70683.367,1042.0,-73.64000000000001,6.240000000000001,-2.4,291.7629668348115,-993.8867558610137,113.2584994948209,0,24,93
70683.451,685.0,-63.19,0.0,1.2,308.9578238131587,-611.3673716388839,0.0,0,24,94
70683.891,1853.0,-11.009999999999991,-0.66,-2.4,1818.7727594043167,-353.8630520319647,-21.344555639089087,0,24,91
70683.913,4429.0,-7.779999999999987,0.12,-1.2,4388.222111636494,-599.5512100614084,9.276069126930606,0,24,95
70683.975,2191.0,-0.5699999999999786,1.11,-2.4,2190.4804501464732,-21.79244369061606,42.44392682226944,0,24,93
70684.175,2061.0,22.64,9.79,2.4,1874.4824853650607,781.8075822387309,350.4473090403968,0,24,81
70684.29,2902.9999999999995,37.48,3.4800000000000004,-1.2,2299.473534897533,1763.173171947141,176.21245140936608,0,24,95
70689.197,993.0,-88.19999999999997,4.55,-1.2,31.09258524732114,-989.3821049064425,78.77373695296718,0,26,99
70692.175,1002.9999999999999,-88.06999999999998,4.730000000000001,1.2,33.66447886919446,-999.0170851864623,82.70771649616587,0,27,102
70695.133,1304.0,-91.24999999999999,5.36,-2.4,-28.322225063127746,-1297.9891984608862,121.81088722417076,0,28,108
70701.592,1802.0000000000002,-28.929999999999993,3.2299999999999995,-1.2,1574.625441124435,-870.3159733925237,101.53239198159139,0,30,110
70704.067,1001.0000000000001,-90.36000000000004,4.4799999999999995,2.4,-6.270210773739836,-997.9219065353461,78.18921225919156,0,31,119
70707.339,254.0,-55.640000000000015,-0.7500000000000001,-1.2,143.3429886935265,-209.66099680548373,-3.324757275121488,0,32,119
70707.695,3801.0,-12.130000000000024,0.8700000000000001,-3.6,3715.707993715388,-798.6139564286063,57.71355158898404,0,32,122
70708.345,1012.0,65.75,2.01,1.2,415.3917395493085,922.1354679156782,35.49480984781707,0,32,119
70710.442,1794.0,-39.910000000000025,4.27,2.4,1372.273732183501,-1147.8059460660888,133.57512543320476,0,33,119
70710.568,182.0,-25.19999999999997,-0.85,2.4,164.66040215534355,-77.4833037843494,-2.6999253142931896,0,33,125
70710.819,2303.0,5.29,4.46,-2.4,2286.2469824392524,211.68626733075718,179.08841255364104,0,33,122
70713.294,1143.0,-55.50000000000002,0.68,1.2,647.3567343820371,-941.9098932977743,13.565078621228063,0,34,131
70718.957,1319.0,-89.93000000000002,5.35,-1.2,1.6044421020771882,-1313.2530740604795,122.98288188297477,0,36,140
70719.733,2233.0,2.55,3.68,2.4,2226.18912969291,99.14401101514474,143.3227962222082,0,36,138
70722.292,1762.9999999999998,-47.16000000000004,3.8000000000000007,-1.2,1196.1222996394688,-1289.8870693084862,116.84088640520025,0,37,140
70727.89,1014.0000000000001,-90.43000000000004,4.719999999999999,-2.4,-7.584105852955352,-1010.5327871316706,83.43840524787707,0,39,154
70728.604,3725.0000000000005,-4.740000000000025,-0.6499999999999999,-2.4,3712.0213938070915,-307.79285836434053,-42.25787806276185,0,39,152
70733.847,1312.0,-90.33999999999999,5.39,-1.2,-7.751094384222964,-1306.1758292363904,123.2421342499188,0,41,161
70734.477,2633.0,-14.050000000000006,0.67,-1.2,2554.0571699810725,-639.1658788230778,30.788826164652868,0,41,160
70737.244,1810.0000000000002,-39.990000000000016,3.759999999999999,2.4,1383.7585054931826,-1160.6997550990802,118.69489032055779,0,42,161
70739.824,952.9999999999999,-87.25999999999998,4.170000000000001,-1.2,45.436413813726276,-949.3904739327437,69.29834273276641,0,43,167
70748.715,983.0,-92.06999999999998,4.3,3.6,-35.406463022255906,-979.5933287436266,73.70408847028013,0,46,185
70749.157,1816.9999999999998,-39.74000000000004,4.53,2.4,1392.8237161348443,-1157.9880726852318,143.50860354370482,0,46,183
70749.24,1822.9999999999998,-28.98000000000005,3.2500000000000004,1.2,1592.1752686255522,-881.8307631025688,103.3509517280372,0,46,180
70751.945,1089.0,-61.43000000000002,1.9600000000000002,1.2,520.4900447432773,-955.8367371804177,37.245740420005916,0,47,178
70752.05,945.0000000000001,-49.00000000000002,-0.39,-2.4,619.9614199965513,-713.1840312599086,-6.4323612869308935,0,47,185
70752.302,1461.0,-19.059999999999995,0.44,-1.2,1380.8630583116746,-477.08734584703234,11.219564285790515,0,47,188
70752.355,413.0,-9.37999999999999,30.28,7.0,351.8862807876394,-58.128205453474735,208.2454252179414,0,47,180
70752.91,972.0000000000001,54.07000000000001,1.8499999999999999,1.2,570.0688209252646,786.6516981204006,31.379057557052803,0,47,180
70754.987,3686.0,-54.04000000000001,1.41,-1.2,2163.838671395553,-2982.6450824931903,90.70014361796257,0,48,193
70760.628,1309.0,-91.50000000000001,5.28,-1.2,-34.12023220699558,-1302.9990988418963,120.45811791384921,0,50,195
70761.257,143.0,-15.860000000000044,-1.06,-1.2,137.5327839716752,-39.07345762063056,-2.645419167033712,0,50,196
70761.28,2031.9999999999998,-14.029999999999957,5.360000000000001,9.6,1962.7632250066479,-490.4635644235854,189.81573837386117,0,50,202
70764.634,3833.9999999999995,31.489999999999995,3.74,1.2,3262.4092689118934,1998.4238341322462,250.08786713860596,0,51,205
70769.603,980.0,-87.02,4.73,1.2,50.774108388132134,-975.3417613240541,80.81112877990284,0,53,212
70772.54,1309.9999999999998,-91.62000000000002,5.3100000000000005,-2.4,-36.87551142978689,-1303.8568653223708,121.23312834581154,0,54,210
70773.127,1481.0000000000002,-21.079999999999973,1.0699999999999998,2.4,1381.6492426116197,-532.58005073721,27.656101451384615,0,54,212
70778.496,1013.0,-91.87,4.72,-1.2,-32.94397490098048,-1009.026982774805,83.35611885216912,0,56,229
70781.474,1313.0,-89.79000000000002,5.25,-2.4,4.7921972658607785,-1307.4830877355266,120.14162530504733,0,57,232
70781.905,1805.0,-39.94999999999997,14.290000000000001,10.6,1340.9081975255276,-1123.1629713621433,445.5279402796217,0,57,235
70790.428,1023.0000000000001,-89.01999999999997,5.41,2.4,17.418831789548243,-1018.2941000473163,96.45055784138219,0,60,244
70800.034,1852.0,-7.809999999999986,-0.4,2.4,1834.7763912907008,-251.65934776415057,-12.929294071824796,0,63,260
70802.782,1152.0,-36.05000000000002,1.76,-1.2,930.9569262585696,-677.6218433585144,35.38133483357105,0,64,263
70808.277,1014.0,-90.56000000000003,4.47,-1.2,-9.880374789438202,-1010.8674090523367,79.02821970559663,0,66,271
70808.843,2490.0,-23.160000000000046,4.36,7.2,2282.706078938389,-976.4832623708078,189.29710903072115,0,66,272
70814.233,996.0000000000001,-90.62000000000002,4.569999999999999,1.2,-10.74328217171932,-992.7753236235374,79.35829315427391,0,68,280
70817.231,985.0000000000001,-88.08999999999997,4.78,2.4,32.71548928525355,-981.0288286795225,82.08004666489184,0,69,284
70820.21,993.0000000000001,-87.88999999999999,4.749999999999999,1.2,36.434830396231504,-988.9185854705587,82.22855005961891,0,70,288
70823.157,1805.0,-91.79,11.07,3.5,-55.3324702433665,-1770.5505653521207,346.57468642134364,0,71,291
70823.482,248.00000000000003,-52.80999999999999,0.8199999999999998,-1.2,149.89074909153547,-197.54535341343393,3.5491804039603694,0,71,291
70823.796,2311.0,-15.089999999999993,1.73,2.4,2230.295234630693,-601.3622591845851,69.7681848125167,0,71,290
70826.668,172.0,-26.95000000000002,-1.05,1.2,153.2954619760132,-77.93950819920904,-3.151888200129681,0,72,291
70829.122,1313.9999999999998,-90.56000000000003,5.650000000000001,1.2,-12.780235067312782,-1307.5539526480725,129.36508998190382,0,73,299
70832.29,1033.0,-67.47000000000004,3.8499999999999996,2.4,394.91839057006274,-952.0071431401152,69.36039359567923,0,74,291
70835.562,882.9999999999999,-31.880000000000013,0.44000000000000006,1.2,749.7827231241204,-466.3355955554296,6.780886560132118,0,75,302
70838.047,1879.0000000000002,-91.41000000000003,13.199999999999998,3.5,-45.01430800977627,-1828.800848784832,429.0712849379221,0,76,312
70844.327,1632.0,-52.29000000000002,1.47,1.2,997.9089589159228,-1290.677690757223,41.86655343996441,0,78,317
70846.99,1040.0,-89.75000000000003,5.24,-1.2,4.5188774824442515,-1035.6438590739194,94.98092918464572,0,79,325
70850.095,811.0,-73.81,5.23,1.2,225.18445203960442,-775.5952058675678,73.92590340921296,0,80,329
70854.017,2671.0,38.86,2.69,-1.2,2077.5660777336466,1673.9910839517124,125.35566800349544,0,81,329
70862.888,3424.9999999999995,32.02,3.77,-2.4,2897.646994655891,1812.0575162673001,225.19869471394728,0,84,344
70870.794,984.0000000000001,-90.99,4.42,-2.4,-16.950889604801663,-980.9270480900813,75.83398754440722,0,87,361
70879.728,1005.0000000000001,-91.45999999999997,4.92,-1.2,-25.51209575384019,-1000.9719317159688,86.19353158473648,0,90,378
70885.831,802.9999999999999,-73.64999999999996,4.980000000000001,-1.2,225.1945476120859,-767.6179872992338,69.70682391603535,0,92,385
70885.894,1032.0,-66.07999999999997,4.26,2.4,417.27940066598916,-940.757785007502,76.65958340358748,0,92,388
70885.915,1094.0,-61.07999999999998,2.32,1.2,528.6115709225202,-956.7886807152702,44.28574874559722,0,92,390
70886.23,1799.0000000000002,-25.199999999999974,2.6099999999999994,-1.2,1626.0952650219078,-765.1823495676788,81.9216759070389,0,92,389
70886.23,1461.0,-25.870000000000033,2.1,-1.2,1313.704993161396,-637.051048631607,53.53645842027872,0,92,383
70886.293,1454.0,-17.889999999999972,0.07,2.4,1383.6952076539724,-446.6546951884095,1.7763956707642148,0,92,383
70886.314,1435.0,-11.650000000000004,8.13,8.4,1391.3131334552975,-286.8611069597628,202.93710845634232,0,92,390
70886.314,2305.0,-15.77,1.51,1.2,2217.470480707263,-626.2270486800953,60.7400254635808,0,92,389
70886.439,2244.0,-0.56000000000003,1.7400000000000002,1.2,2242.858171974068,-21.92204352441522,68.136953386962,0,92,385
70886.671,3291.0,27.73,3.26,2.4,2908.3150457329866,1528.8425973447913,187.14942507837918,0,92,383
70886.817,2133.0,45.02,1.41,1.2,1507.275665040637,1508.3283094492124,52.48600280442598,0,92,390
70888.956,1800.0000000000002,-55.61000000000002,7.109999999999999,8.4,1008.8634499504442,-1473.9596983798326,222.79440501529783,0,93,391
70889.67,3371.9999999999995,29.86,3.1000000000000005,2.4,2920.0693288860703,1676.4027623654615,182.3537573846623,0,93,390
70891.641,975.0,-91.11999999999999,3.9200000000000004,2.4,-19.013195543125693,-972.5331264112457,66.654455425027,0,94,390
70894.618,1031.0,-90.36000000000004,4.89,1.2,-6.454343019344655,-1027.2270779592723,87.88556060834821,0,95,397
70895.122,1806.9999999999998,-29.959999999999987,3.0900000000000003,-1.2,1563.262139167882,-901.0952524377626,97.40549408725512,0,95,395
70895.248,2924.9999999999995,-14.93,1.6900000000000004,-1.2,2825.0264815686332,-753.2655512564949,86.26347851897633,0,95,396
70897.597,973.0,-91.02,4.09,-1.2,-17.276668007211924,-970.3682219651349,69.39762634839308,0,96,401
70900.575,1309.0000000000002,-90.89000000000001,5.41,-2.4,-20.241872266295022,-1303.0118754752202,123.4152299260697,0,97,405
70903.647,1013.0,-79.97000000000003,7.34,2.4,174.98218747008403,-989.343844802666,129.41789219139164,0,98,407
70903.846,1148.0,-55.47000000000002,1.22,1.2,650.5821335752605,-945.5418816179844,24.442536263315446,0,98,405
70903.993,1884.0,-38.04000000000004,2.3000000000000003,-2.4,1482.6067725223147,-1160.007130786645,75.60829713134254,0,98,410
70904.182,1583.0000000000002,-9.890000000000011,7.289999999999998,7.2,1546.869683425229,-269.69378278509237,200.86922618211037,0,98,404
70912.487,1311.0,-90.21,5.49,-1.2,-4.783013991693163,-1304.977561564816,125.42602038453744,0,101,420
70915.78,1628.9999999999998,-52.60000000000005,1.4000000000000001,2.4,989.1198923485713,-1293.7151143550811,39.800018210671986,0,102,420
70915.99,1830.0,-27.61000000000002,3.33,1.2,1618.866535201473,-846.6827721043007,106.2987517638602,0,102,419
70916.116,153.00000000000003,-11.600000000000003,-1.2999999999999998,1.2,149.83643675754442,-30.757003331238536,-3.4711620366355476,0,102,423
70921.526,1034.0,-77.58999999999997,6.67,-1.2,220.7085588825808,-1003.0053662905883,120.09982193266188,0,104,433
70921.588,1062.0,-69.31999999999998,3.73,-1.2,374.2490272598324,-991.467843932761,69.08820479931055,0,104,432
70921.609,990.0000000000001,-67.51999999999998,2.26,-1.2,378.2428670281383,-914.0613885205206,39.0398713915927,0,104,434
70921.924,892.0,-29.180000000000028,0.28,1.2,778.7890491398689,-434.89379742518196,4.35911698898989,0,104,435
70921.945,4176.0,-26.88999999999997,3.26,10.8,3718.449089586371,-1885.660934318959,237.4767545206051,0,104,429
70922.009,1463.0,-19.710000000000008,0.73,1.2,1377.1735253366558,-493.3707049254386,18.639437576904456,0,104,423
70922.009,449.00000000000006,-19.720000000000006,-0.5899999999999999,2.4,422.6450066743588,-151.4952865877164,-4.62347001038288,0,104,429
70922.05,1721.9999999999998,-9.69999999999997,6.670000000000001,7.2,1685.8928211588866,-288.17493734979075,200.01150229017773,0,104,434
70922.134,3972.0,-4.550000000000036,-0.03,2.4,3959.481642309813,-315.09490461933774,-2.079734241647948,0,104,433
70922.197,2282.0,3.3800000000000003,4.41,-2.4,2271.2859327068704,134.14363801650433,175.46992981014674,0,104,435
70922.239,360.0,8.79,-0.66,-2.4,355.74822062524817,55.00915818179714,-4.146810593670843,0,104,436
70922.303,4344.0,15.959999999999999,2.87,1.2,4171.317101305945,1192.9549891820916,217.50410142829423,0,104,436
70922.344,534.0,20.76,0.77,-1.2,499.2840835755579,189.2614742316127,7.1762288001402625,0,104,434
70922.385,3300.9999999999995,26.53,3.910000000000001,-1.2,2946.532343695013,1471.0136530030193,225.09327008572487,0,104,433
70922.385,4900.0,26.540000000000003,3.71,-1.2,4374.464287983997,2184.841882094382,317.0617343656336,0,104,436
70922.47,2056.0,35.959999999999994,5.17,-3.6,1657.4118538625878,1202.4132153261153,185.26847083325472,0,104,435
70922.532,403.0,43.550000000000004,1.8300000000000003,1.2,291.93470758120986,277.52027676292,12.869440349361758,0,104,429
70922.595,482.0,51.54,0.1,2.4,299.78817791811974,377.42594065839995,0.8412482723629848,0,104,434
70922.616,2541.0,53.77000000000001,3.28,1.2,1499.3422491884755,2046.3423748692287,145.3846780544973,0,104,429
70922.637,198.0,56.65,-0.2899999999999999,-2.4,108.84949941176569,165.3928116502378,-1.002163777522795,0,104,434
70922.658,502.0,59.57,1.66,-1.2,254.14891943034868,432.6671386035233,14.542143068533322,0,104,430
70922.679,519.0,61.41,2.16,2.4,248.18507284775092,455.3927193995378,19.561204805696025,0,104,431
70924.734,2121.0,-49.74000000000002,4.9,8.4,1365.7019321973546,-1612.6614397675803,181.1692939743564,0,105,435
70927.356,1026.0,-91.82000000000001,4.93,-1.2,-32.46484988684291,-1021.6885805255998,88.17300009305198,0,106,439
70927.923,183.0,-24.56000000000001,-0.72,-1.2,166.4302089793449,-76.05719851891597,-2.299585298653527,0,106,437
70928.006,1772.0,-9.850000000000012,6.54,7.2,1734.517763265904,-301.1622891781518,201.82518299761415,0,106,438
70930.523,1078.0,-69.04000000000005,4.86,-1.2,384.2315382159621,-1003.0498651087889,91.32958526915517,0,107,445
70930.67,3674.0,-51.529999999999966,1.16,-1.2,2285.1445441583883,-2875.909998013889,74.37805877344411,0,107,439
70930.932,1443.0,-20.02999999999999,21.769999999999996,10.6,1259.02825415362,-458.99550711176533,535.1821929904811,0,107,438
70931.508,2383.0,49.0,1.92,-1.2,1562.5109510951497,1797.4632340767118,79.84015186745336,0,107,439
70931.53,3241.0,51.9,3.74,-14.5,1995.5543150824042,2545.0247579303295,211.4070885227496,0,107,438
70933.648,1239.0,-48.5,1.57,-2.4,820.6780396586204,-927.6077812365065,33.94641971650433,0,108,448
70934.591,520.0,62.540000000000006,1.92,2.4,239.65258927161247,461.15410295527187,17.422106156557174,0,108,448
70934.634,912.0000000000001,67.65,3.4899999999999998,-1.2,346.15706994925785,841.9246417130731,55.51739007246396,0,108,438
70936.385,1049.0,-81.88000000000001,7.39,-2.4,146.93716238649202,-1029.8571307058037,134.92501860001605,0,109,450
70936.668,1221.0,-46.13999999999999,1.41,1.2,845.7730458317778,-880.1171905685342,30.044730156682665,0,109,448
70936.877,1463.0,-21.730000000000036,1.32,1.2,1358.6768814796396,-541.5074320042736,33.702118878467914,0,109,448
70936.94,2663.0,-13.629999999999981,0.64,-1.2,2587.8424682446403,-627.4994598406926,29.745376937051287,0,109,450
70937.526,193.0,57.48,-0.27,2.4,103.75448510012657,162.73653447741304,-0.9094877070990706,0,109,450
70939.645,3745.0,-46.610000000000014,4.91,8.4,2563.2270495413177,-2711.48441513926,320.5376092701398,0,110,448
70939.834,1060.0,-23.910000000000057,0.59,2.4,968.9828481653363,-429.5964392723723,10.915096238320386,0,110,451
70939.96,1581.9999999999998,-8.279999999999957,-0.5300000000000001,-2.4,1565.4424421087285,-227.81531091001168,-14.633678950772808,0,110,450
70945.224,1013.9999999999999,-89.26,4.7700000000000005,-1.2,13.050531349109624,-1010.4037699487054,84.32025441700998,0,112,460
70948.202,1002.0000000000001,-91.13999999999999,4.89,1.2,-19.862671116082673,-998.1553016048504,85.41351283177974,0,113,463
70954.158,1012.0000000000002,-91.24999999999999,4.869999999999999,-2.4,-21.996964334057704,-1008.1066032381555,85.91396899058233,0,115,474
70963.187,1021.0000000000001,-80.50999999999999,7.539999999999998,-2.4,166.88231478063142,-998.3197313586448,133.97390415100125,0,118,490
70963.281,1068.0,-67.89000000000001,4.4,1.2,400.795477640093,-986.546243104091,81.93592203944232,0,118,491
70963.595,1200.9999999999998,-30.27999999999997,1.7500000000000004,2.4,1036.6657692178437,-605.2932335828855,36.67675436499702,0,118,492
70963.867,328.0,2.4300000000000006,0.15,2.4,327.70392858234294,13.906754627598724,0.8587010110731018,0,118,490
70969.173,800.0,-75.30000000000001,6.619999999999999,1.2,201.65282793476823,-768.6548613739172,92.22711679411249,0,120,499
70969.3,1090.0,-60.16000000000004,2.19,-1.2,541.9656828760965,-944.7953527693261,41.65261060403046,0,120,500
70969.405,1219.0,-45.44999999999999,1.2,-1.2,854.9792558019121,-868.5158329107613,25.52880983781213,0,120,497
70969.551,1839.0,-30.829999999999984,3.17,-2.4,1576.7176854554064,-941.0316690825803,101.69433689148595,0,120,498
70969.573,910.9999999999999,-28.020000000000003,0.17000000000000004,2.4,804.2123766780483,-427.967460277891,2.7029874466266977,0,120,500
70969.594,1491.0,-25.739999999999988,3.2200000000000006,-1.2,1340.9337197630562,-646.501183056315,83.74950453106445,0,120,500
70969.615,1461.0,-23.189999999999994,1.6100000000000003,1.2,1342.4269986665975,-575.0876294576557,41.048406738454666,0,120,501
70969.677,2083.0,-10.889999999999999,5.33,8.4,2036.6444223168257,-391.8272674018476,193.49390059163025,0,120,492
70969.866,2153.0,7.889999999999999,2.84,-1.2,2129.9991867546737,295.1829076570625,106.67481170150326,0,120,501
70975.015,2047.0000000000002,-90.89000000000001,8.369999999999997,3.6,-31.456987748389658,-2024.952438371089,297.97160981673875,0,122,505
70975.603,174.99999999999997,-19.060000000000002,11.500000000000002,-1.7,162.0854222956791,-56.000414710266696,34.88938852300951,0,122,504
70978.129,808.9999999999999,-72.83999999999996,5.590000000000001,-2.4,237.5531221154271,-769.3110146262276,78.80404144444067,0,123,511
70978.36,985.0,-45.32,0.57,1.2,692.5650729122657,-700.3446291561108,9.798989448798741,0,123,505
70978.612,4683.0,-14.540000000000024,0.48,-1.2,4532.856643708658,-1175.6532300668307,39.23175014837078,0,123,504
70979.116,152.0,45.47,-0.09,-1.2,106.59482753412856,108.35813645583453,-0.23876094348629356,0,123,505
70979.136,2355.0,48.4,2.09,-1.2,1562.5061193344047,1759.8929973902937,85.8851836997917,0,123,504
70981.422,1100.0,-35.589999999999996,1.2,1.2,894.3263995311939,-640.0387514138348,23.036661871692655,0,124,505
70986.937,984.0000000000001,-88.19000000000003,5.029999999999999,-2.4,30.960151372119068,-979.7214806909544,86.27449970726826,0,126,521
70989.915,1020.9999999999999,-88.04000000000003,5.260000000000001,2.4,34.77296904133737,-1016.1056874005897,93.60060179414025,0,127,524
70993.062,1010.9999999999999,-67.05000000000001,3.3200000000000003,-1.2,393.5552632246577,-929.4122902167404,58.54954809598199,0,128,529
70993.314,2145.0,-37.410000000000025,5.42,6.0,1696.174388020375,-1297.2923910527143,202.6077430416676,0,128,524
70993.733,1480.0,13.579999999999998,0.02,1.2,1438.6235840901252,347.5081530066528,0.5166174480989432,0,128,531
70996.144,279.0,-55.13,1.45,1.2,159.45778905228488,-228.83262497258588,7.059975829482775,0,129,524
70997.024,533.0,51.02000000000001,1.8500000000000003,-2.4,335.1083982928469,414.11989379075385,17.206828886737803,0,129,531
70998.829,991.9999999999999,-88.5,4.750000000000001,2.4,25.87834729513915,-988.2542123547155,82.14574185210671,0,130,537
71001.87,804.0000000000001,-82.32999999999998,4.369999999999999,-1.2,106.99573424707506,-794.4902997579651,61.26235747527285,0,131,540
71004.764,1031.0000000000002,-89.64999999999998,5.059999999999999,-1.2,6.273437463767898,-1026.9629107799963,90.93307354679023,0,132,544
71007.742,992.0,-92.20999999999998,4.34,-2.4,-38.14402429191895,-988.4197525223168,75.06947605078541,0,133,547
71011.852,2144.0,43.88,1.25,2.4,1545.0126705954772,1485.7605159109874,46.77111351409904,0,134,552
71013.699,993.0,-89.39,4.55,-1.2,10.538466033974052,-989.8144468030943,78.77373695296718,0,135,555
71020.786,142.0,44.15,-1.04,1.2,101.87087486360521,98.89227505887597,-2.5773607049282585,0,137,562
71022.632,975.0000000000001,-92.00999999999999,3.97,-2.4,-34.115016701398005,-972.0619691305321,67.50328736836255,0,138,573
71023.219,291.0,-20.129999999999985,-0.26,-2.4,273.2212142928235,-100.14701348278953,-1.3205115800220006,0,138,562
71025.966,974.0,-44.39,0.41,1.2,695.9974986109063,-681.3331818388581,6.969738352269764,0,139,577
71031.586,1023.9999999999999,-89.22000000000001,5.0600000000000005,1.2,13.88553793140412,-1019.9148344673988,90.31568119487216,0,141,586
71034.68,805.0000000000001,-76.48000000000003,6.639999999999999,-2.4,186.93436984702626,-777.4420625941382,93.08265509356438,0,142,591
71034.922,1786.0000000000002,-45.68000000000002,3.61,-1.2,1245.339835988367,-1275.2562775088743,112.45496687419634,0,142,586
71035.257,4012.000000000001,-5.920000000000001,-0.3699999999999999,-1.2,3990.5202950799,-413.7880381073823,-25.908185476364654,0,142,589
71040.5,1301.0000000000005,-90.67000000000002,5.339999999999999,-1.2,-15.147139159067532,-1295.265055176721,121.07849112597351,0,144,597
71043.478,981.0000000000001,-91.27999999999999,3.8900000000000006,1.2,-21.86344068557219,-978.4956808570845,66.55217881797225,0,145,601
71049.571,808.9999999999999,-75.24000000000001,6.610000000000001,-1.2,204.7394432555221,-777.103985164244,93.12441472175362,0,147,617
71049.98,1783.0,-25.420000000000012,2.51,-1.2,1608.8347574509405,-764.6192327993642,78.08426250586491,0,147,612
71050.378,508.00000000000006,22.69,0.66,1.2,468.6524630046429,195.94547092032158,5.851610504402189,0,147,617
71055.389,1012.0,-90.18,4.53,1.2,-3.169354813348411,-1008.8336509702025,79.92884248003813,0,149,621
71055.863,112.0,-33.76,11.4,8.8,91.27671042715833,-61.01219403004419,22.13762212246213,0,149,624
71058.369,1019.9999999999999,-90.09,4.890000000000001,-2.4,-1.5963798471916948,-1016.2861390686445,86.94788731378776,0,150,629
71059.396,512.0,33.53,1.5600000000000003,2.4,426.643329864984,282.71042659616046,13.938571502681818,0,150,629
71061.346,1019.9999999999999,-90.75000000000001,4.800000000000001,-1.2,-13.304562287655108,-1016.3356370345431,85.3514001989618,0,151,633
71061.535,223.99999999999997,-67.99000000000001,1.7300000000000002,-1.2,83.90985984419156,-207.5798747225529,6.762472262225764,0,151,632
71062.029,1355.0,-8.39,12.510000000000002,8.8,1308.6727120367984,-193.01459208055462,293.5065587243804,0,151,636
71062.039,3762.0000000000005,-7.480000000000007,-0.17,-1.2,3729.970328032731,-489.73539831234507,-11.16206232075701,0,151,634
71062.07,2786.0,-3.0799999999999748,11.49,8.8,2726.2233647823996,-146.69257500584473,554.9625696861788,0,151,632
71064.786,1421.0,-34.61,2.11,1.2,1168.7429650008132,-806.5628621927855,52.31855399846118,0,152,637
71070.28,980.0000000000001,-90.33999999999999,4.459999999999999,-1.2,-5.7977931152538735,-977.0152258076187,76.20783512920895,0,154,643
71076.277,415.0,-84.35000000000001,0.08,-1.2,40.8572755024266,-412.98347094918006,0.5794491233844247,0,156,652
71076.384,803.0,-72.42000000000003,5.75,1.2,241.31551366447752,-761.6452306000318,80.45101347449726,0,156,655
71076.404,222.99999999999997,-69.19999999999999,2.3000000000000003,-1.2,79.12505769046493,-208.29818450686494,8.94938973476082,0,156,657
71076.467,289.0,-59.98000000000005,0.20000000000000004,1.2,144.58647498850843,-250.22936193914188,1.0087982589996587,0,156,657
71076.635,1223.0,-42.31999999999998,1.8,-1.2,903.8352516291293,-823.0037048246829,38.4153583525509,0,156,658
71076.678,1091.0,-36.96,1.02,1.2,871.6313698603897,-655.8677963982435,19.421347095728674,0,156,647
71076.699,171.99999999999997,-34.46000000000001,4.580000000000001,-2.4,141.3648327290546,-97.0121188165364,13.73436821308616,0,156,647
71076.699,1423.0000000000002,-34.470000000000056,2.4599999999999995,-1.2,1172.0722814194553,-804.6397082126731,61.077877301177054,0,156,656
71076.719,870.0,-32.080000000000005,0.23,-2.4,737.1514663276288,-462.0557529909208,3.492394453663435,0,156,656
