时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
42798.282,2196,335.67,5.73,7.2,96
42798.314,1643,337.5,8.36,7.2,96
42798.314,400,338.93,29.24,5.3,96
42798.345,2785,343.33,5.13,6,96
42798.366,1489,345.15,7.77,8.4,96
42798.398,981,349.04,14.08,5.3,96
42798.418,961,351.84,12.75,7,96
42798.429,1374,354.2,7.98,7.2,96
42798.449,2682,355.53,3.66,6,96
42798.461,521,356.88,18.67,5.3,96
42798.481,1339,358.22,6.98,8.4,96
42798.503,534,1.67,17.16,5.3,96
42798.524,1360,5.03,10.24,6,96
42798.587,685,12.06,12.95,7,96
42798.607,1296,14.3,10.17,7,96
42798.649,783,19.36,16.58,5.3,96
42798.796,949,37.03,12.05,5.3,96
42799.006,629,62.74,14.62,-7,96
42800.936,1003,296.45,12.84,7,97
42800.978,969,301.54,12.61,5.3,97
42801.04,1219,309.32,10.18,5.3,97
42801.082,671,313.8,12.96,5.3,97
42801.124,872,319.3,10.95,5.3,97
42801.124,620,319.07,14.71,5.3,97
42801.145,705,321.32,17.79,5.3,97
42801.166,833,324.37,10.82,5.3,97
42801.166,1243,323.89,9.75,5.3,97
42801.209,1410,327.98,8.77,8.4,97
42801.229,946,331.42,14.08,5.3,97
42801.271,1359,335.17,9.52,6,97
42801.271,1017,336.96,13.79,5.3,97
42801.293,855,339.57,11.46,5.3,97
42801.324,1424,343.77,7.74,7.2,97
42801.345,1512,345.33,7.66,7.2,97
42801.366,2193,348.55,6.07,7.2,97
42801.376,991,350.38,11.49,5.3,97
42801.406,1399,354.13,7.97,7.2,97
42801.419,1001,354.5,13.83,5.3,97
42801.501,1385,4.31,10.26,8.8,97
42801.501,850,4.45,11.08,5.3,97
42801.543,491,9.4,27.14,5.3,97
42801.564,1299,10.76,8.21,7.2,97
42801.585,1318,13.8,10.78,6,97
42801.585,570,14.71,23,7,97
42801.606,1024,16.33,8.54,6,97
42801.671,673,24.56,18.48,7,97
42803.83,546,286.4,24.6,5.3,98
42803.914,1023,296.28,12.53,7,98
42804.091,1302,317.54,7.21,6,98
42804.103,889,319.35,10.37,5.3,98
42804.124,944,321.63,10.28,5.3,98
42804.124,720,321.48,16.58,5.3,98
42804.165,1593,325.82,8.62,6,98
42804.186,1430,327.95,8.78,7.2,98
42804.228,550,334.09,25.98,5.3,98
42804.249,1374,335.24,9.72,6,98
42804.249,693,336.56,14.49,5.3,98
42804.291,433,341.72,27.24,5.3,98
42804.302,1449,343.88,7.27,7.2,98
42804.312,1701,343.26,7.63,6,98
42804.312,486,344.75,24.31,5.3,98
42804.322,1534,345.54,7.42,7.2,98
42804.334,1449,345.43,8.37,8.4,98
42804.343,1875,348.29,6.3,6,98
42804.343,1794,348.22,6.06,8.4,98
42804.375,1013,353.17,12.22,5.3,98
42804.385,1422,354.14,7.77,7.2,98
42804.406,2371,356.28,5.71,7.2,98
42804.459,1090,0.63,9.65,7.2,98
42804.459,913,1.99,12.45,8.8,98
42804.459,569,2.01,25.65,5.3,98
42804.501,511,7.52,26.25,7,98
42804.542,871,12.05,14.13,10.6,98
42804.542,588,12.06,22.09,7,98
42804.564,805,15.06,17.3,7,98
42804.588,989,17.09,11.48,7,98
42804.616,2024,20.79,4.42,7.2,98
42804.637,1747,23.32,5.53,6,98
42804.647,691,24.69,17.03,5.3,98
42804.71,1126,32.56,12.39,5.3,98
42806.808,880,286.58,15.94,5.3,99
42806.913,1040,299.27,12.38,5.3,99
42806.933,1003,301.48,11.07,5.3,99
42806.976,974,307,14.13,5.3,99
42807.102,955,322.36,9.11,6,99
42807.123,1216,324.04,11.35,5.3,99
42807.144,921,327.09,12.63,5.3,99
42807.206,564,334.53,25.74,5.3,99
42807.227,733,336.7,12.55,5.3,99
42807.258,2550,340.73,5.42,6,99
42807.28,1556,344.89,7.4,8.4,99
42807.29,1469,343.74,7.32,7.2,99
42807.311,822,346.91,14.27,5.3,99
42807.332,433,349.58,22.94,5.3,99
42807.353,1034,352.45,10.64,5.3,99
42807.363,1448,354.14,7.65,7.2,99
42807.405,1655,358.18,5.21,6,99
42807.5,605,10.14,20.98,5.3,99
42807.541,1011,15.17,11.17,7,99
42807.565,1363,15.87,9.54,6,99
42807.593,2049,21.4,4.42,7.2,99
42807.688,1016,32.37,10.78,5.3,99
42809.891,1059,299.54,11.32,5.3,100
42809.955,964,305.64,9.7,6,100
42810.037,1033,315.63,9.11,-6,100
42810.079,721,322.09,17.83,5.3,100
42810.121,1686,325.28,8.32,6,100
42810.121,1483,326.02,8.62,6,100
42810.121,936,326.92,12.22,5.3,100
42810.247,1634,341.31,8.31,7.2,100
42810.258,2500,343.53,5.5,6,100
42810.268,1469,352.75,7.46,7.2,100
42810.279,1581,345.68,7.23,8.4,100
42810.299,2190,348.91,5.32,7.2,100
42810.299,1825,348.19,6.92,8.4,100
42810.331,1262,350.74,10.08,6,100
42810.352,1665,353.27,8.4,6,100
42810.361,2075,355.78,4.75,8.4,100
42810.361,1468,355.79,7.76,8.4,100
42810.394,1287,1.03,10.96,5.3,100
42810.436,1785,3.73,7.74,6,100
42810.436,543,4.97,24.87,7,100
42810.457,1263,6.45,10.49,6,100
42810.457,614,7.71,20.18,7,100
42810.5,822,12.53,16.05,7,100
42810.541,1378,18.36,8.21,6,100
42810.593,1784,23.53,5.09,6,100
42810.603,1092,23.55,9.09,6,100
42810.666,1791,31.11,7.66,6,100
42812.722,961,281.47,9.71,8.8,101
42812.848,1081,298.87,10.95,5.3,101
42812.911,999,304.23,10.43,5.3,101
42812.994,1025,314.2,11.56,5.3,101
42813.037,770,319.68,14.08,5.3,101
42813.057,886,322.2,10.17,5.3,101
42813.078,1244,324.69,10.73,5.3,101
42813.099,1501,325.4,7.73,7.2,101
42813.12,1310,329.31,10.59,5.3,101
42813.193,2155,338.1,5.75,6,101
42813.204,624,339.97,19.66,5.3,101
42813.236,1604,345.07,7.19,7.2,101
42813.278,2214,349.01,5.55,6,101
42813.31,1080,355.38,11.94,5.3,101
42813.319,1483,354.08,7.28,7.2,101
42813.381,1843,0.93,4.99,6,101
42813.393,433,2.79,20.55,5.3,101
42813.393,394,2.31,30.66,5.3,101
42813.414,1160,4.18,10,6,101
42813.414,910,5.9,12.82,5.3,101
42813.435,1394,14.06,8.43,6,101
42813.457,955,10.02,13.91,5.3,101
42813.477,840,12.39,15.67,7,101
42813.498,961,14.91,10.69,5.3,101
42813.57,2299,23.67,5.25,7.2,101
42813.624,1050,30.57,11.06,5.3,101
42813.665,641,35.63,21.24,5.3,101
42813.688,1530,36.63,8.27,6,101
42815.722,769,284.24,18.69,5.3,102
42815.911,1000,305.54,8.79,7.2,102
42815.951,835,312.31,11.14,5.3,102
42816.036,902,321.81,10.14,5.3,102
42816.057,1522,323.69,7.67,6,102
42816.088,1862,328.76,5.77,6,102
42816.088,1311,328.03,7.24,6,102
42816.141,1349,333.47,9.99,6,102
42816.172,1930,338.24,4.59,6,102
42816.214,1543,344.06,7.08,7.2,102
42816.235,1626,345.88,7.11,8.4,102
42816.288,1095,352.78,12.54,5.3,102
42816.297,1520,354.1,7.2,8.4,102
42816.297,1483,353.89,7.22,8.4,102
42816.318,2485,356.68,5.58,8.4,102
42816.339,2344,358.79,4.31,6,102
42816.35,701,359.85,12.72,7,102
42816.35,590,0.18,17.93,5.3,102
42816.392,925,4.89,12.2,5.3,102
42816.413,966,7.68,11.02,7,102
42816.466,3081,13.64,4.29,8.4,102
42816.622,1021,32.69,13.12,5.3,102
42816.664,1551,37.11,8.67,6,102
42816.664,1180,37.75,12.16,5.3,102
42818.678,740,281.98,16.61,5.3,103
42818.825,490,299.62,21.94,5.3,103
42818.846,1082,302.12,12.7,5.3,103
42818.866,1025,304.67,11.29,5.3,103
42818.909,1266,309.46,10.17,5.3,103
42818.929,846,312.14,10.42,5.3,103
42819.014,1329,320.67,9.31,6,103
42819.014,919,321.96,9.73,5.3,103
42819.035,1544,323.43,7.75,7.2,103
42819.055,973,327.44,12.02,5.3,103
42819.076,937,329.51,11.87,5.3,103
42819.076,1011,329.52,13.82,5.3,103
42819.097,1053,332.3,11.24,5.3,103
42819.118,1362,333.23,10.08,6,103
42819.139,481,337.18,24.76,5.3,103
42819.161,966,340.2,11.63,5.3,103
42819.181,674,342.27,12.86,5.3,103
42819.192,1565,344.17,7.05,8.4,103
42819.213,1651,346,6.93,7.2,103
42819.224,441,347.37,29.45,5.3,103
42819.233,2279,348.91,6.13,8.4,103
42819.243,553,349.9,22.25,5.3,103
42819.243,450,349.9,25.15,5.3,103
42819.255,1542,353.88,7.13,7.2,103
42819.266,1102,352.42,10.77,5.3,103
42819.286,1071,355.43,11.46,5.3,103
42819.307,420,357.5,29.34,5.3,103
42819.318,1805,358.63,4.99,8.4,103
42819.328,1746,358.64,7.97,6,103
42819.328,1323,0.39,10.62,5.3,103
42819.328,617,0.48,17.62,7,103
42819.37,1430,4.01,7.55,7.2,103
42819.391,560,7.86,20.26,5.3,103
42819.433,881,12.85,13.77,7,103
42819.454,982,15.42,13.55,5.3,103
42819.495,1439,18.91,8.56,7.2,103
42819.506,2242,21.69,5.11,6,103
42819.506,2675,21.76,4.79,7.2,103
42819.559,1081,27.76,11.39,5.3,103
42819.612,1595,33.99,5.43,6,103
42819.622,979,35.6,13.4,7,103
42821.824,1095,302.46,12.57,5.3,104
42821.845,1054,303.48,9.33,8.4,104
42821.886,1279,309.53,10.35,5.3,104
42821.95,1031,316.94,13.15,5.3,104
42821.95,585,316.95,19.44,5.3,104
42821.971,781,319.67,15.52,5.3,104
42822.013,1567,323.15,7.31,7.2,104
42822.055,1324,329.56,10.85,5.3,104
42822.055,953,329.56,11.34,5.3,104
42822.065,1811,331.08,6.98,7.2,104
42822.076,844,332.62,12.35,5.3,104
42822.097,1014,336.14,11.19,5.3,104
42822.128,2580,338.4,5.5,6,104
42822.139,753,340.08,12.89,5.3,104
42822.181,1104,344.88,11.86,5.3,104
42822.191,1674,346.06,6.86,7.2,104
42822.202,521,347.82,20.25,5.3,104
42822.244,1160,352.7,10.85,7,104
42822.253,1565,354.06,6.96,8.4,104
42822.264,637,354.99,17.29,5.3,104
42822.264,443,355.3,27.97,5.3,104
42822.296,2224,358.66,5.26,8.4,104
42822.296,1826,358.66,5.61,9.6,104
42822.369,587,9.38,21.43,5.3,104
42822.39,1122,10.12,9.7,5.3,104
42822.432,1302,15.2,10.89,5.3,104
42822.432,996,15.2,13.7,5.3,104
42822.474,1456,18.92,7.79,6,104
42822.558,1045,30.41,12.59,5.3,104
42822.6,983,35.46,12.82,5.3,104
42822.621,697,38,17.45,7,104
42824.634,781,281.86,14.99,7,105
42824.782,943,299.53,13.99,7,105
42824.802,1075,300.7,8.69,6,105
42824.802,529,302.56,26.14,5.3,105
42824.823,1049,305.06,11.6,5.3,105
42824.928,1043,316.14,8.69,6,105
42824.928,553,317.06,17.88,5.3,105
42824.949,795,319.55,14.85,5.3,105
42824.991,600,325.09,14.48,7,105
42825.033,1334,329.63,10.65,5.3,105
42825.054,856,332.69,12.08,5.3,105
42825.085,1850,336.63,5.58,8.4,105
42825.116,992,340.03,10.61,5.3,105
42825.116,1355,338.45,7.9,6,105
42825.159,520,345.2,27.52,5.3,105
42825.17,1699,346.12,6.8,8.4,105
42825.179,484,347.73,24.75,5.3,105
42825.201,630,350.3,18.77,7,105
42825.222,1130,352.55,10.67,5.3,105
42825.231,2432,353.72,5.75,6,105
42825.253,1882,356.24,6.26,6,105
42825.263,632,357.84,14.79,7,105
42825.285,881,0.37,11.54,7,105
42825.285,915,0.13,14.92,7,105
42825.305,1479,1.71,8.27,8.4,105
42825.305,540,2.9,20.92,5.3,105
42825.347,1254,6.35,7.87,7.2,105
42825.369,1080,10.21,12.64,10.6,105
42825.391,1012,13.22,12.81,5.3,105
42825.391,914,12.73,13.02,7,105
42825.495,1092,25.66,10.3,5.3,105
42825.557,1035,33,12.98,10.6,105
42827.613,649,281.96,21.16,5.3,106
42827.696,785,292.08,15.7,5.3,106
42827.821,991,307.69,13.2,5.3,106
42827.843,1063,308.38,8.74,6,106
42827.906,834,317.12,11.28,5.3,106
42827.927,1163,319.01,10.22,7.2,106
42827.99,980,327.71,10.41,7,106
42827.99,612,327.24,17.73,5.3,106
42828,1820,329.11,7,7.2,106
42828.011,650,329.76,21.6,5.3,106
42828.042,1953,333.49,5.28,6,106
42828.063,1877,336.76,4.73,9.6,106
42828.074,545,337.41,22.22,5.3,106
42828.084,2702,338.58,5.28,7.2,106
42828.126,1635,344.4,6.67,7.2,106
42828.136,534,345.28,27.23,5.3,106
42828.209,1613,353.82,6.77,8.4,106
42828.221,1122,355.17,10.32,5.3,106
42828.252,1991,358.84,5.96,7.2,106
42828.263,662,0.48,20.78,7,106
42828.263,385,0.45,24.42,5.3,106
42828.325,1410,6.78,8.5,7.2,106
42828.346,470,10.31,19.38,5.3,106
42828.43,543,20.9,17.36,5.3,106
42828.598,733,40.9,15.76,5.3,106
42830.737,980,300.24,13.46,5.3,107
42830.759,571,302.78,23.68,5.3,107
42830.78,1087,305.28,11.39,5.3,107
42830.885,1162,317.24,11.4,5.3,107
42830.968,994,327.37,10.57,5.3,107
42831.009,886,332.42,11.2,5.3,107
42831.052,1021,337.75,11.3,5.3,107
42831.062,1370,338.69,7.58,6,107
42831.115,552,345.66,26.78,5.3,107
42831.167,2503,351.73,5.67,7.2,107
42831.188,1635,353.91,6.77,7.2,107
42831.199,672,355.26,14.59,5.3,107
42831.219,1084,357.79,10.82,5.3,107
42831.23,2704,358.95,4.57,8.4,107
42831.23,1531,3.04,5.79,6,107
42831.24,1193,359.35,8.94,6,107
42831.24,905,0.31,11.38,5.3,107
42831.25,1890,1.48,6.69,6,107
42831.262,949,3.13,12.36,7,107
42831.282,1294,4.32,8.47,6,107
42831.303,1430,6.54,8.18,7.2,107
42831.492,1099,30.87,12.6,10.6,107
42833.631,696,289.81,18.27,5.3,108
42833.675,593,294.85,15.43,5.3,108
42833.716,1164,299.89,11.56,5.3,108
42833.758,1101,305.17,11.71,5.3,108
42833.758,586,304.96,19.69,5.3,108
42833.82,743,312.51,14.66,5.3,108
42833.842,645,319.47,17.24,5.3,108
42833.863,1180,317.63,11.07,5.3,108
42833.946,1004,326.48,10.2,6,108
42833.946,673,327.58,21.04,5.3,108
42834.009,816,335.17,11.57,5.3,108
42834.072,1620,342.13,8.24,6,108
42834.082,1683,344.66,6.63,8.4,108
42834.093,1369,345.8,9.94,5.3,108
42834.093,1136,347.76,11.06,7,108
42834.103,1769,346.47,6.46,7.2,108
42834.135,533,350.36,23.47,5.3,108
42834.156,795,352.89,11.38,5.3,108
42834.166,1661,354.05,6.58,7.2,108
42834.198,915,358.4,11.38,5.3,108
42834.208,2730,359.46,4.47,7.2,108
42834.219,1210,359.1,8.64,6,108
42834.219,1556,359.1,8.2,9.6,108
42834.24,1036,3.2,12.58,5.3,108
42834.26,1311,4.62,7.79,6,108
42834.282,1051,8.47,11.05,7,108
42834.429,1101,25.95,12.26,5.3,108
42834.472,1131,30.93,11.51,10.6,108
42834.555,770,40.87,13.25,5.3,108
42836.61,910,290.33,10.52,7,109
42836.631,826,292.38,13.21,5.3,109
42836.715,1142,304.2,11.49,7,109
42836.736,606,305.02,16.23,5.3,109
42836.757,865,307.56,16.35,5.3,109
42836.842,1162,317.48,11.35,5.3,109
42836.904,689,325.52,20.42,5.3,109
42836.924,1036,327.61,10.35,5.3,109
42836.944,1151,330.59,10.64,5.3,109
42837.008,1050,338.26,10.26,7,109
42837.008,694,337.77,16.86,5.3,109
42837.029,822,340.33,12.83,7,109
42837.05,1152,344.54,11.23,5.3,109
42837.05,571,343.39,25.45,5.3,109
42837.061,3056,344.06,4.66,8.4,109
42837.071,1189,345.91,11.11,5.3,109
42837.082,1791,346.6,6.38,8.4,109
42837.093,551,348.46,23.16,5.3,109
42837.114,1523,349.15,8.64,6,109
42837.114,402,350.51,30.77,5.3,109
42837.134,701,353.29,15.33,7,109
42837.144,1683,354.19,6.55,8.4,109
42837.164,2675,356.71,5.2,7.2,109
42837.186,2387,359.23,5.59,7.2,109
42837.207,1234,2,7.55,6,109
42837.218,520,3.59,17.01,5.3,109
42837.228,1563,4.25,8.15,6,109
42837.26,1066,8.6,11.16,5.3,109
42837.301,1199,13.15,11.44,5.3,109
42837.344,978,18.22,14.59,7,109
42837.365,1081,21.02,11.13,5.3,109
42837.406,1120,25.82,12.78,5.3,109
42839.587,656,289.95,14.16,5.3,110
42839.672,1106,300.51,10.6,8.8,110
42839.84,584,320.07,15.62,5.3,110
42839.861,893,324.17,15.12,5.3,110
42839.882,1045,325.59,9.74,5.3,110
42839.882,702,325.6,19.27,5.3,110
42839.902,1142,328.15,10.59,7,110
42839.944,1333,331.69,9.05,6,110
42839.965,1104,335.29,12.49,5.3,110
42839.965,404,335.78,22.44,5.3,110
42839.986,1063,337.18,10.22,6,110
42840.049,1208,345.46,10.44,5.3,110
42840.059,1814,346.63,6.23,8.4,110
42840.07,451,348.49,28.68,5.3,110
42840.091,1184,349.23,8.47,6,110
42840.091,761,350.75,17.26,5.3,110
42840.113,654,353.07,20.09,5.3,110
42840.113,417,353.08,29.15,5.3,110
42840.121,1706,354.22,6.43,8.4,110
42840.121,2445,354.22,5.3,10.8,110
42840.133,392,355.85,29.69,5.3,110
42840.144,1241,357.35,7.53,6,110
42840.154,612,358.1,15.32,5.3,110
42840.154,710,358.1,14.54,5.3,110
42840.154,715,358.3,18.78,7,110
42840.175,676,0.62,17.09,5.3,110
42840.195,351,3.66,30.62,5.3,110
42840.28,1215,13.26,11.55,5.3,110
42840.28,1030,13.26,11.68,8.8,110
42840.342,1243,21.31,11.31,8.8,110
42840.406,1196,28.67,10.65,12.3,110
42842.482,454,280.11,21.76,5.3,111
42842.65,1030,300.37,11.15,5.3,111
42842.65,1132,300.35,10.26,8.8,111
42842.713,1231,306.71,10.12,7.2,111
42842.818,1203,319.22,8.45,6,111
42842.818,702,320.12,14.48,7,111
42842.838,1000,323.13,13.16,7,111
42842.859,1059,325.41,10.19,6,111
42842.859,1184,325.43,10.05,8.8,111
42842.859,720,325.19,18.29,5.3,111
42842.88,1156,327.98,10.07,5.3,111
42842.88,920,328,14.15,7,111
42842.923,1350,331.43,8.86,6,111
42842.955,2180,337.25,5.05,6,111
42842.965,624,338.19,20.72,5.3,111
42842.986,1130,340.67,11.11,5.3,111
42843.038,1836,346.74,6.26,8.4,111
42843.08,2051,351.78,4.75,6,111
42843.08,1595,352.15,6.44,9.6,111
42843.09,1191,353.14,10.48,5.3,111
42843.09,669,353.63,19.44,5.3,111
42843.12,2645,357.52,4.92,7.2,111
42843.142,1696,0.03,5.46,8.4,111
42843.195,1003,4.38,9.39,6,111
42843.195,1359,5.08,6.97,6,111
42843.237,1235,11.25,11.29,5.3,111
42843.237,1325,9.43,8.43,10.8,111
42843.258,1053,13.31,10.83,7,111
42843.268,2403,14.77,5.04,6,111
42843.3,1143,18.85,10.61,5.3,111
42843.331,1234,22.77,7.73,8.4,111
42843.384,1233,28.46,10.64,12.3,111
42843.51,764,43.87,14.03,5.3,111
42845.502,694,285.55,20.94,7,112
42845.753,850,315.42,14.04,8.8,112
42845.817,1124,323.22,10.58,5.3,112
42845.817,922,322.94,13.95,5.3,112
42845.817,733,322.99,16.98,5.3,112
42845.838,1072,323.92,9.84,6,112
42845.859,1172,327.79,10.27,5.3,112
42845.9,1318,331.49,8.66,7.2,112
42845.921,1103,335.61,12.3,5.3,112
42845.921,879,335.67,11.21,5.3,112
42845.953,2286,339.17,5.64,7.2,112
42846.005,862,346.11,10.7,5.3,112
42846.015,1861,346.79,6.22,8.4,112
42846.048,711,350.68,15.94,5.3,112
42846.078,1753,354.38,6.25,8.4,112
42846.091,745,355.74,19.05,7,112
42846.099,2667,357.6,4.77,7.2,112
42846.131,373,0.9,29.26,5.3,112
42846.152,1408,1.95,9.6,6,112
42846.152,412,3.3,25.02,5.3,112
42846.173,619,5.81,23.53,7,112
42846.215,1429,9.79,8.47,6,112
42846.257,796,16.16,18.12,7,112
42846.342,1064,26.28,12.52,5.3,112
42846.362,633,28.57,16.22,5.3,112
42846.406,965,33.61,14.03,5.3,112
42848.522,986,290.26,10.56,7,113
42848.648,1175,305.32,11.59,5.3,113
42848.648,1211,305.32,11.28,7,113
42848.669,1135,307.83,9.93,5.3,113
42848.69,1071,310.62,12.61,7,113
42848.732,639,315.49,16.06,5.3,113
42848.753,733,317.77,14.2,5.3,113
42848.795,936,323.07,13.16,5.3,113
42848.847,1971,329.79,6.27,7.2,113
42848.931,1906,339.99,7,6,113
42848.931,2284,339.68,5.88,7.2,113
42848.951,1701,341.8,6.54,7.2,113
42848.983,879,345.7,10.5,5.3,113
42848.993,1884,346.87,6.15,7.2,113
42849.026,616,351.07,17.5,5.3,113
42849.026,408,352.22,23.67,5.3,113
42849.056,1776,354.45,6.19,8.4,113
42849.067,764,356.29,19.1,5.3,113
42849.067,489,356.1,24.37,7,113
42849.077,2465,356.98,4.47,7.2,113
42849.297,1201,22.33,9.5,6,113
42849.319,651,26.14,15.7,5.3,113
42849.633,991,64.71,11.84,5.3,113
42851.626,1175,305.72,11.32,5.3,114
42851.647,1151,308,10.13,5.3,114
42851.667,618,310.51,23.44,5.3,114
42851.752,362,322.02,27.73,5.3,114
42851.783,400,322.96,37.77,5.3,114
42851.793,1453,324.11,8.2,6,114
42851.878,670,337.66,19.8,5.3,114
42851.899,1101,338.2,11.3,7,114
42851.908,2304,339.83,5.92,7.2,114
42851.908,1853,339.85,6.12,6,114
42851.961,911,346.36,13.92,5.3,114
42851.971,1906,347.04,6.16,8.4,114
42851.983,485,348.8,27.02,5.3,114
42852.013,1801,352.57,6.95,7.2,114
42852.034,1801,354.98,5.85,8.4,114
42852.108,659,3.72,21.44,7,114
42852.181,1864,12.95,4.67,8.4,114
42852.213,669,20.06,15.65,5.3,114
42852.234,1116,18.66,10.26,5.3,114
42852.276,1223,22.64,9.72,6,114
42852.276,559,24.22,26.53,7,114
42852.338,995,31.6,13.75,5.3,114
42854.52,564,295.45,21.48,5.3,115
42854.625,631,308.53,14.4,5.3,115
42854.666,931,313.18,10.29,5.3,115
42854.751,375,323.32,27.01,5.3,115
42854.772,403,325.82,29.81,5.3,115
42854.792,891,328.02,9.78,5.3,115
42854.814,1369,329.76,7.79,6,115
42854.814,1346,330.6,10.16,5.3,115
42854.918,1854,342.36,7.54,6,115
42854.929,1846,345.27,5.75,7.2,115
42855.002,1881,352.46,6.86,7.2,115
42855.012,1824,354.65,5.82,7.2,115
42855.033,2781,357.14,3.69,8.4,115
42855.044,1064,358.99,12.91,5.3,115
42855.044,696,358.51,19.64,5.3,115
42855.055,2653,359.68,5.03,6,115
42855.055,2391,0.38,5.83,6,115
42855.065,1552,0.32,8.55,6,115
42855.17,944,13.69,10.36,5.3,115
42855.181,2456,14.87,3.94,6,115
42855.192,972,16.53,14.73,7,115
42855.212,1134,18.77,10.5,5.3,115
42855.233,688,21.6,14.44,5.3,115
42855.233,569,21.33,26.04,5.3,115
42855.274,1360,25.73,10.14,9.6,115
42855.306,1601,32.19,6.66,6,115
42857.581,613,305.59,22.2,5.3,116
42857.624,1100,310.63,10.89,7,116
42857.687,1193,317.2,7.71,6,116
42857.707,982,321.01,11.27,5.3,116
42857.833,1414,334.38,8.5,6,116
42857.865,2342,339.46,5.47,6,116
42857.886,1610,342.48,5.66,8.4,116
42857.97,1847,354.02,5.53,8.4,116
42857.991,2781,355.41,4.96,7.2,116
42858.001,1336,356.47,9.04,8.4,116
42858.012,2823,357.54,4.55,6,116
42858.024,433,359.09,25.36,5.3,116
42858.106,1437,7.3,8.12,10.8,116
42858.149,1296,13.07,11.08,6,116
42858.19,1150,18.77,11.03,5.3,116
42858.19,705,19.26,14.31,7,116
42858.242,2024,25.25,6.9,7.2,116
42860.497,703,298.31,17.82,5.3,117
42860.518,1081,300.61,12.17,5.3,117
42860.539,990,303.31,10.43,5.3,117
42860.623,704,313.15,15.29,5.3,117
42860.686,997,320.63,10.62,5.3,117
42860.686,433,320.65,33.77,5.3,117
42860.696,1495,322.24,7.43,6,117
42860.707,433,323.32,28.7,5.3,117
42860.707,1444,322.53,7.8,6,117
42860.718,1330,324.66,6.51,6,117
42860.832,1138,338.33,10.08,5.3,117
42860.843,2361,339.53,5.51,7.2,117
42860.875,882,343.46,10.61,5.3,117
42860.895,674,346.01,21.13,5.3,117
42860.908,1976,347.17,5.73,8.4,117
42860.937,832,351.06,13.48,5.3,117
42860.937,900,351.55,15.13,8.8,117
42860.937,1266,350.42,10.17,6,117
42860.958,985,353.6,11.07,8.8,117
42860.958,620,354.09,15.17,5.3,117
42860.969,1872,354.76,5.83,8.4,117
42861.001,680,358.65,12.94,5.3,117
42861.032,1413,2.65,8.15,6,117
42861.168,1164,18.84,11.05,5.3,117
42861.241,1621,27.6,6.28,6,117
42861.283,1675,33.05,7.15,6,117
42861.398,874,46.73,10.22,5.3,117
42863.433,527,293.12,25.98,5.3,118
42863.496,1104,300.68,11.9,5.3,118
42863.56,1193,311.64,8.13,6,118
42863.622,688,315.9,15.71,5.3,118
42863.622,585,316.17,22.14,5.3,118
42863.685,1513,322.22,8.02,6,118
42863.685,1180,322.57,7.71,6,118
42863.706,433,326.12,23.34,5.3,118
42863.727,956,328.27,14.58,7,118
42863.811,744,338.43,18.71,7,118
42863.831,1214,340.36,7.89,8.4,118
42863.863,1916,345.43,5.37,8.4,118
42863.895,540,348.62,25.02,5.3,118
42863.915,1301,349.79,8.66,7.2,118
42863.925,1895,353.96,5.95,8.4,118
42863.957,1363,355.54,9.33,6,118
42863.967,1642,357.35,5.79,8.4,118
42863.979,1340,357.36,8.08,6,118
42863.979,702,359.18,13.08,5.3,118
42864,1203,359.88,9.25,8.4,118
42864.01,1432,3.1,7.75,8.4,118
42864.02,1530,2.81,7.66,6,118
42864.167,1304,20.51,9.25,8.4,118
42864.209,1112,26.5,10.65,5.3,118
42866.412,704,293.22,16.75,5.3,119
42866.475,702,301.29,18.61,7,119
42866.537,1130,308.65,10.24,7,119
42866.621,614,318.81,21.96,5.3,119
42866.621,464,318.82,29.78,5.3,119
42866.684,1172,326.34,11.09,5.3,119
42866.684,601,325.85,18.24,5.3,119
42866.705,1302,327.46,9.31,6,119
42866.727,1410,329.57,9.71,6,119
42866.757,1901,335.35,5.2,7.2,119
42866.768,1176,337.2,11.82,5.3,119
42866.789,863,339.02,15.32,7,119
42866.81,981,341.34,11.63,5.3,119
42866.841,1941,345.54,5.41,7.2,119
42866.852,1312,345.59,8.93,6,119
42866.852,1411,345.07,8.2,7.2,119
42866.852,668,349.85,15.28,5.3,119
42866.862,2550,348.08,4.66,6,119
42866.873,684,349.22,17.33,5.3,119
42866.873,555,348.75,24.13,5.3,119
42866.894,1281,351.26,10.1,5.3,119
42866.904,1919,354.01,5.49,8.4,119
42866.925,1542,355.21,6.75,6,119
42866.945,1665,357.47,5.56,8.4,119
42866.957,1406,358.82,10.16,5.3,119
42866.957,931,358.82,10.61,5.3,119
42866.957,532,359.31,16.68,5.3,119
42866.957,484,359.05,23.43,5.3,119
42866.998,1260,4.33,10.28,7,119
42867.083,1221,12.58,8.37,6,119
42867.083,771,14.41,12.46,7,119
42867.124,617,19.47,16.41,7,119
42869.599,719,318.55,15.63,5.3,120
42869.599,480,321.06,28.15,5.3,120
42869.62,1193,319.93,7.55,6,120
42869.683,652,328.99,15.49,5.3,120
42869.757,1929,337.68,5.26,6,120
42869.757,2302,337.66,6.12,7.2,120
42869.768,1206,338.03,8.55,6,120
42869.799,2179,342.4,4.21,7.2,120
42869.809,1361,342.64,9.45,7.2,120
42869.83,1338,345.21,9.7,6,120
42869.83,681,346.78,15.2,5.3,120
