时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
71291.451,4312,12.69,3.07,1.2,228
71291.451,3254,12.78,3.97,7.2,228
71291.472,2401,14.92,3.9,-2.4,228
71291.535,2000,22.48,1.87,1.2,228
71291.535,3293,22.75,4.05,2.4,228
71291.577,250,27.55,3.83,-3.6,228
71291.598,3383,30.07,3.16,2.4,228
71291.62,513,33.31,1.81,-1.2,228
71291.62,3444,33.09,3.76,2.4,228
71291.64,2269,35.15,4.24,7.2,228
71291.683,2364,40.21,1.28,1.2,228
71291.724,969,46.01,0.29,-1.2,228
71291.724,2582,45.29,2.5,-3.6,228
71291.724,1691,45.29,0.45,1.2,228
71291.724,2120,45.31,0.62,1.2,228
71291.724,3405,45.74,5.36,-2.4,228
71291.745,514,48.26,0.64,-2.4,228
71291.745,992,48.24,0.95,1.2,228
71291.787,112,52.95,-0.54,2.4,228
71291.829,548,58.06,2.2,2.4,228
71291.849,1931,61.35,6.59,7.2,228
71293.57,1003,271.74,4.62,-1.2,229
71293.591,990,272.01,4.69,1.2,229
71293.643,1023,276.69,6.87,-2.4,229
71293.653,789,279.19,4.08,1.2,229
71293.664,1031,279.92,7.31,2.4,229
71293.717,754,286.75,2.85,1.2,229
71293.758,983,292.51,1.96,1.2,229
71293.758,1052,291.83,4,1.2,229
71293.758,575,292.54,4.74,7.2,229
71293.8,1611,297.57,2.46,-1.2,229
71293.821,1609,303.08,2.3,1.2,229
71293.832,2744,299.79,8.5,8.4,229
71293.864,1143,304.49,0.88,1.2,229
71293.884,1675,306.93,1.21,-1.2,229
71293.884,1631,307.65,1.82,-2.4,229
71293.906,984,312.86,0.24,1.2,229
71293.926,3642,312.1,1.12,2.4,229
71293.926,1733,312.5,2.04,-1.2,229
71293.946,1259,315.03,1.91,1.2,229
71293.946,1781,315.03,3.19,-1.2,229
71293.946,1213,315.03,0.99,-1.2,229
71293.958,1280,315.7,26.1,10.6,229
71293.989,1189,319.68,0.72,1.2,229
71294.031,1150,324.73,2.05,-1.2,229
71294.031,881,325.08,0.43,-1.2,229
71294.031,2431,325.1,6.6,9.6,229
71294.042,2199,326.01,12.79,12.3,229
71294.053,920,327.61,0.76,-1.2,229
71294.094,1794,332.28,3.09,-2.4,229
71294.115,1452,335,1.89,-2.4,229
71294.136,1772,337.66,2.27,-2.4,229
71294.136,1734,337.46,1.48,2.4,229
71294.136,191,337.79,-1.26,-1.2,229
71294.136,3076,337.12,5.78,12,229
71294.146,2421,337.44,8.24,9.6,229
71294.157,1433,339.63,0.78,2.4,229
71294.199,4691,345.19,1.05,-1.2,229
71294.199,1463,344.97,7.87,-7.2,229
71294.22,3801,347.96,0.64,-1.2,229
71294.22,3851,347.96,0.9,1.2,229
71294.231,1553,347.64,7.27,-8.4,229
71294.24,1655,349.81,6.99,-7.2,229
71294.24,1712,350.51,6.7,-8.4,229
71294.261,1835,352.75,6.15,-7.2,229
71294.324,2263,0.17,2.15,2.4,229
71294.336,193,359.87,8.52,2.4,229
71294.345,2253,3.09,4.04,-1.2,229
71294.345,2296,3.09,4.63,-2.4,229
71294.386,352,8.12,-0.76,-1.2,229
71294.43,4284,12.89,2.77,-1.2,229
71294.451,4283,15.36,2.75,1.2,229
71294.451,359,15.39,0.48,2.4,229
71294.471,2413,17.56,4.05,-2.4,229
71294.513,519,22.62,0.8,2.4,229
71294.524,113,24.01,11.42,3.5,229
71294.577,3390,30.23,3.19,-1.2,229
71294.597,2299,33,3.83,8.4,229
71294.597,3415,33.48,3.89,-1.2,229
71294.619,4585,35.3,4.33,-1.2,229
71294.639,2383,38.92,0.95,1.2,229
71294.66,2112,41.06,0.92,-1.2,229
71294.681,3529,43.36,5.66,2.4,229
71294.724,2495,49.05,2.23,2.4,229
71294.786,2514,55.65,2.52,-1.2,229
71294.786,2134,56.37,2.9,1.2,229
71294.806,491,58.21,1.32,-1.2,229
71294.806,542,58.93,2.34,2.4,229
71294.828,515,60.78,2.28,1.2,229
71294.848,254,63.68,-1.17,1.2,229
71294.869,470,66.62,2.43,2.4,229
71296.548,1007,269.25,4.87,1.2,230
71296.569,970,271.78,4.45,-1.2,230
71296.569,1032,271.78,5.02,2.4,230
71296.61,791,276.81,2.84,1.2,230
71296.631,755,280.04,3.4,-1.2,230
71296.653,744,282.86,3.32,1.2,230
71296.673,1040,284.81,5.86,2.4,230
71296.715,788,289.42,2.91,1.2,230
71296.758,974,295.18,2.38,2.4,230
71296.791,2948,298.36,14.57,7,230
71296.799,1592,299.5,3.23,1.2,230
71296.799,284,299.5,-0.11,1.2,230
71296.821,1133,302.02,1.48,-1.2,230
71296.821,1570,302.31,3.03,-2.4,230
71296.841,1618,304.94,2.38,2.4,230
71296.841,1584,304.54,0.91,1.2,230
71296.884,1230,309.38,1.42,-2.4,230
71296.884,955,309.68,-0.05,-2.4,230
71296.884,999,310.08,0.55,2.4,230
71296.904,1194,312.27,1.32,-1.2,230
71296.904,1230,311.89,1.43,2.4,230
71296.904,1769,312.61,2.73,-1.2,230
71296.926,982,314.75,0.36,-1.2,230
71296.926,1790,315.12,4.58,-1.2,230
71296.946,1782,317.61,4.12,2.4,230
71296.968,1202,319.76,0.85,2.4,230
71296.988,1118,322.62,1.7,1.2,230
71296.988,1161,322.18,2.26,-2.4,230
71297.009,1681,325.15,2.91,1.2,230
71297.052,1232,329.83,3.17,1.2,230
71297.072,1432,335.15,1.75,-1.2,230
71297.094,1469,335.31,2.49,1.2,230
71297.135,1434,339.7,0.73,2.4,230
71297.187,1443,344.8,7.95,-7.2,230
71297.198,3824,348.01,0.69,-2.4,230
71297.198,1531,347.33,7.47,-8.4,230
71297.218,1634,349.86,7.08,-7.2,230
71297.218,1689,350.55,6.88,-8.4,230
71297.239,1816,352.68,6.3,-6,230
71297.261,3980,354.85,-0.68,-1.2,230
71297.282,2205,358.08,0.59,-1.2,230
71297.282,160,357.39,-0.29,-2.4,230
71297.282,2252,358.11,1.15,-1.2,230
71297.324,2272,2.44,4.85,2.4,230
71297.344,2326,5.69,5.2,1.2,230
71297.355,1194,6.35,15.25,5.3,230
71297.366,360,7.82,-0.78,-2.4,230
71297.408,4326,13.09,2.94,3.6,230
71297.408,4284,13.29,2.79,-3.6,230
71297.428,4346,15.1,2.8,2.4,230
71297.449,2411,17.63,4.1,-2.4,230
71297.47,4211,20.51,2.97,1.2,230
71297.491,2000,22.7,1.55,-1.2,230
71297.513,4782,25.95,3.71,-1.2,230
71297.533,2982,27.75,2.15,-1.2,230
71297.533,271,27.75,1.35,1.2,230
71297.533,5134,27.76,3.38,1.2,230
71297.533,3373,28.48,3.64,-2.4,230
71297.555,539,30.64,1.66,1.2,230
71297.596,2290,36.03,2.1,1.2,230
71297.596,3413,36.06,4.08,1.2,230
71297.618,585,38.33,1.25,-2.4,230
71297.638,2103,42.86,0.92,-1.2,230
71297.68,971,46.17,0.8,-1.2,230
71297.691,102,47.3,20.81,1.7,230
71297.701,121,48,-0.43,-1.2,230
71297.701,2383,48.41,1.69,-1.2,230
71297.744,511,53.83,1.87,-1.2,230
71297.806,1033,61.53,2.7,-1.2,230
71297.838,113,63.39,7.4,2.4,230
71297.848,1021,65.93,2.38,1.2,230
71297.848,470,66.65,3.64,1.2,230
71297.859,112,66.31,11.11,-1.2,230
71299.526,979,269.7,4.21,1.2,231
71299.526,1024,269.31,4.63,-1.2,231
71299.673,194,287.43,3.78,-1.2,231
71299.673,809,287.08,5.56,1.2,231
71299.673,1023,287.44,4.69,-1.2,231
71299.694,793,289.95,2.86,1.2,231
71299.714,1063,292.41,4.57,-2.4,231
71299.756,1600,297.89,3.18,-1.2,231
71299.756,3765,297.89,3.14,13.3,231
71299.777,284,300.4,1.36,-1.2,231
71299.798,1132,302.91,1.28,1.2,231
71299.798,1621,302.21,4.25,-2.4,231
71299.819,1591,304.72,1.15,-1.2,231
71299.819,1629,305.94,1.43,2.4,231
71299.84,991,307.85,0.02,-1.2,231
71299.84,3691,307.59,1.33,1.2,231
71299.872,3015,310.91,12.5,8.8,231
71299.882,1773,312.73,2.43,-1.2,231
71299.903,981,314.77,0.32,2.4,231
71299.924,1241,317,1.98,-2.4,231
71299.924,1779,317.02,4.76,2.4,231
71300.008,1204,327.73,1.31,-1.2,231
71300.029,1784,330.29,2.82,-1.2,231
71300.029,1820,330.29,3.23,1.2,231
71300.05,495,332.83,-0.54,1.2,231
71300.05,531,332.83,-0.29,-1.2,231
71300.092,1752,337.24,2.03,1.2,231
71300.134,1451,342.78,0.09,2.4,231
71300.154,1863,345.23,0.94,-2.4,231
71300.165,1420,344.94,8.24,-8.4,231
71300.176,490,347.43,-0.9,2.4,231
71300.197,3832,349.96,0.73,1.2,231
71300.197,1665,350.4,6.8,-8.4,231
71300.208,1613,349.98,7.12,-7.2,231
71300.208,1844,349.98,7.77,9.6,231
71300.208,792,351.82,22.57,7,231
71300.218,1800,352.84,6.54,-6,231
71300.239,3993,354.97,-0.33,-1.2,231
71300.259,2259,357.49,0.54,2.4,231
71300.259,2275,358.21,1.72,-1.2,231
71300.259,2210,358.21,0.85,-2.4,231
71300.259,3454,357.85,3.72,8.4,231
71300.28,2240,359.99,2.61,1.2,231
71300.302,2259,2.85,3.8,-2.4,231
71300.313,1218,3.89,15.37,8.8,231
71300.323,2319,5.43,4.8,3.6,231
71300.323,2322,5.03,5.07,-2.4,231
71300.343,312,7.89,-0.67,2.4,231
71300.376,243,12.11,8.24,3.6,231
71300.385,4332,13.02,2.89,-2.4,231
71300.397,2105,13.38,10.92,2.4,231
71300.406,4315,15.17,2.84,1.2,231
71300.406,2431,15.66,3.85,-2.4,231
71300.427,2404,17.71,4.02,1.2,231
71300.448,2106,20.25,3.33,-2.4,231
71300.448,523,20.96,0.85,2.4,231
71300.469,2093,22.77,1.42,1.2,231
71300.469,3299,23.13,4.01,2.4,231
71300.532,3362,31.08,3.05,2.4,231
71300.532,535,31.09,1.4,1.2,231
71300.532,2361,30.68,3.97,7.2,231
71300.574,3093,35.43,2.98,1.2,231
71300.595,2315,37.96,0.53,-2.4,231
71300.617,3495,40.51,5.03,-1.2,231
71300.648,100,44.91,12.66,5.3,231
71300.648,1839,44.42,14.01,7,231
71300.658,102,45.58,1.36,2.4,231
71300.669,1358,47.47,29.45,7,231
71300.7,483,50.66,0.17,1.2,231
71300.753,2225,56.22,9.49,-4.8,231
71300.784,1022,61.56,2.62,-1.2,231
71300.784,2818,61.57,5.69,-7.2,231
71300.825,1014,65.93,2.21,1.2,231
71300.825,459,65.95,1.8,-1.2,231
71302.503,1023,269.45,4.54,-1.2,232
71302.525,965,272.41,4.45,2.4,232
71302.546,2954,274.52,7.18,4.8,232
71302.566,782,277.02,2.71,1.2,232
71302.588,779,279.57,4.12,-2.4,232
71302.619,1050,282.12,6.92,-1.2,232
71302.65,804,287.19,5.49,1.2,232
71302.692,298,292.63,1.6,1.2,232
71302.692,1052,292.62,4.08,2.4,232
71302.714,1013,295.22,3.09,2.4,232
71302.734,1091,298.01,2.06,-2.4,232
71302.756,1582,300.52,3.06,2.4,232
71302.756,1595,300.53,3.41,-1.2,232
71302.776,1150,303.76,0.58,-1.2,232
71302.787,2145,303.72,28.77,5.3,232
71302.797,3673,305.4,1.44,-1.2,232
71302.797,1623,305.23,2.21,1.2,232
71302.818,3701,307.94,1.73,-1.2,232
71302.818,249,307.3,0.32,1.2,232
71302.839,983,313.45,0.37,1.2,232
71302.839,1231,310.36,1.55,1.2,232
71302.839,3664,309.67,1.12,1.2,232
71302.86,1208,317.12,1.23,1.2,232
71302.902,1718,317.12,2.52,1.2,232
71302.924,1803,319.61,1.52,-2.4,232
71302.944,1132,322.81,1.77,-2.4,232
71302.944,1140,322.82,2.04,1.2,232
71302.944,895,322.11,0.69,2.4,232
71302.965,875,324.61,0.22,1.2,232
71302.986,910,327.39,0.89,-2.4,232
71303.006,1203,330.13,1.81,-2.4,232
71303.07,1732,338.06,1.65,1.2,232
71303.07,1453,337.69,1.59,2.4,232
71303.07,1152,337.35,1.02,1.2,232
71303.112,453,343.16,0.73,-1.2,232
71303.123,1398,344.72,8.4,-8.4,232
71303.123,100,343.83,11.1,10.6,232
71303.133,4664,345.68,1.04,-2.4,232
71303.155,2903,347.51,0.69,1.2,232
71303.155,1592,348.24,7.33,-8.4,232
71303.165,1483,347.55,7.95,-7.2,232
71303.174,1643,350.77,7.07,-7.2,232
71303.174,2051,350.06,5.79,10.8,232
71303.195,1781,352.9,6.56,-7.2,232
71303.218,3974,355.07,-0.26,2.4,232
71303.238,2239,358.31,1.6,1.2,232
71303.259,2200,0.43,1.24,1.2,232
71303.259,630,0.1,-0.86,1.2,232
71303.259,2280,0.81,2.55,1.2,232
71303.259,2283,2.49,4.33,-1.2,232
71303.269,1244,1.69,14.68,8.8,232
71303.279,2204,2.62,3.18,2.4,232
71303.279,2261,2.89,4.59,1.2,232
71303.279,2324,3.35,4.97,-3.6,232
71303.3,2303,5.88,4.83,2.4,232
71303.321,1232,7.67,0.08,2.4,232
71303.332,1495,9.08,27.81,10.6,232
71303.343,4302,13.23,3.14,1.2,232
71303.354,2538,11.59,11.06,14.1,232
71303.363,4351,12.75,3.14,-1.2,232
71303.395,103,15.3,9.1,6,232
71303.395,155,15.3,9.49,6,232
71303.426,513,20.82,0.78,-2.4,232
71303.468,230,25.91,3.91,3.6,232
71303.48,2522,25.76,7.96,4.8,232
71303.5,2156,29.33,10.96,5.3,232
71303.512,542,30.84,1.56,-2.4,232
71303.521,1290,32.08,13.68,-1.7,232
71303.574,2679,38.08,2.56,2.4,232
71303.615,419,43.15,0.39,1.2,232
71303.636,971,45.7,0.66,-2.4,232
71303.636,3434,45.72,5.06,-2.4,232
71303.656,2512,48.25,2.8,-2.4,232
71303.656,2551,48.98,3.24,-1.2,232
71303.678,483,52.17,0.52,1.2,232
71303.678,532,51.54,1.85,1.2,232
71303.762,520,61,1.96,1.2,232
71303.803,462,66.36,2.1,2.4,232
71303.803,1021,66.81,2.38,1.2,232
71305.482,1022,270.33,4.67,-1.2,233
71305.502,1001,272.53,5.04,-2.4,233
71305.556,1024,277.95,7.25,-2.4,233
71305.606,765,284.95,4.4,2.4,233
71305.606,1033,284.81,5.69,-2.4,233
71305.628,764,287.32,2.26,-2.4,233
71305.628,202,287.64,3.62,-1.2,233
71305.628,808,287.33,5.3,-1.2,233
71305.67,1030,292.62,3.2,2.4,233
71305.733,1586,302.08,2.82,-1.2,233
71305.733,1085,300.61,1.93,2.4,233
71305.754,1551,302.4,1.76,1.2,233
71305.817,1194,312.42,1,1.2,233
71305.838,961,312.23,0,1.2,233
71305.838,1742,314.98,3.07,-2.4,233
71305.86,991,314.71,0.53,-1.2,233
71305.86,1232,315.41,1.98,1.2,233
71305.86,1731,315.42,3.12,-1.2,233
71305.88,1774,317.53,3.05,-2.4,233
71305.88,1732,317.23,2.22,1.2,233
71305.902,1201,320.02,1.06,1.2,233
71305.922,111,322.79,7.16,8.4,233
71305.943,874,325.17,0.34,-2.4,233
71305.985,1233,329.79,2.67,-1.2,233
71305.985,1192,329.79,1.15,1.2,233
71306.007,1483,333.07,3.17,1.2,233
71306.07,283,340.39,-1.28,1.2,233
71306.09,2310,343.28,1.86,-1.2,233
71306.1,1372,344.59,8.54,-7.2,233
71306.111,4655,345.81,0.47,1.2,233
71306.111,2635,345.51,0.51,2.4,233
71306.132,3804,348.35,0.45,-1.2,233
71306.132,4720,347.65,0.99,1.2,233
71306.132,3841,348.36,0.59,-1.2,233
71306.132,4665,347.65,0.84,-2.4,233
71306.132,1566,348.38,7.37,-8.4,233
71306.132,1461,347.71,7.77,-7.2,233
71306.153,2893,350.49,-0.15,-1.2,233
71306.153,1622,350.89,7.17,-7.2,233
71306.174,2123,354.12,-0.6,1.2,233
71306.174,154,352.68,-0.88,2.4,233
71306.174,1761,352.7,6.59,-7.2,233
71306.174,118,353.41,7.4,7.2,233
71306.195,171,355.18,-1.21,-1.2,233
71306.216,2213,358.05,1.12,-2.4,233
71306.236,2243,0.64,4.18,-2.4,233
71306.279,320,5.2,-0.14,-1.2,233
71306.299,4693,8.43,-0.03,-1.2,233
71306.341,2639,13.15,5.34,3.6,233
71306.352,2684,13.54,8.05,2.4,233
71306.362,4330,16.06,3.2,-2.4,233
71306.362,2404,16.07,3.91,-1.2,233
71306.394,280,19.26,10.86,3.5,233
71306.394,2600,19.27,15.2,10.6,233
71306.425,2802,23.33,1.41,-1.2,233
71306.447,3312,25.54,4.11,-3.6,233
71306.447,4776,25.54,3.71,2.4,233
71306.467,3020,28.31,2.85,-2.4,233
71306.488,3381,30.58,3.3,-2.4,233
71306.509,4936,33.84,4.53,-1.2,233
71306.52,2016,34.49,11.06,1.7,233
71306.53,2280,35.99,2.11,1.2,233
71306.572,2093,41.41,1.13,-1.2,233
71306.572,1693,41.41,0.41,-2.4,233
71306.594,3435,45.58,5.3,-2.4,233
71306.614,3790,46.52,5.42,6,233
71306.614,102,46.19,3.84,-2.4,233
71306.635,2484,48.32,2.21,2.4,233
71306.666,3134,50.91,9.5,4.8,233
71306.666,2333,50.91,10.3,2.4,233
71306.698,487,55.98,0.86,-1.2,233
71306.698,2135,56.7,3.06,1.2,233
71306.698,194,56.33,-0.24,2.4,233
71306.74,1342,61.81,-0.21,-1.2,233
71306.74,522,61.82,2.16,2.4,233
71306.761,253,63.99,-0.8,2.4,233
71308.46,1003,272.58,5.21,2.4,234
71308.586,1041,284.81,6.19,2.4,234
71308.606,1006,291.87,3.28,-2.4,234
71308.606,1049,288.05,5.07,-1.2,234
71308.628,773,290.56,3.63,2.4,234
71308.648,298,293.09,0.89,1.2,234
71308.648,1072,292.39,4.71,1.2,234
71308.69,683,297.42,0.14,1.2,234
71308.712,1601,299.96,3.58,1.2,234
71308.712,1621,300.68,3.74,-1.2,234
71308.754,3683,305.72,1.59,-1.2,234
71308.754,1631,305.16,1.76,-2.4,234
71308.775,3670,307.5,1.21,2.4,234
71308.795,1231,310.59,0.73,-1.2,234
71308.795,1673,309.9,0.93,1.2,234
71308.806,2805,311.27,12.66,7,234
71308.838,995,315.62,0.37,-1.2,234
71308.963,1816,330.71,3.22,-1.2,234
71308.984,911,332.52,0,1.2,234
71309.006,1504,335.06,2.06,-2.4,234
71309.026,1468,337.62,1.46,-1.2,234
71309.026,533,337.61,-0.68,1.2,234
71309.038,123,338.37,8.69,6,234
71309.069,1912,344.92,1.52,2.4,234
71309.079,1351,344.42,8.65,-7.2,234
71309.121,1543,348.46,7.69,-8.4,234
71309.121,1440,347.76,7.63,-7.2,234
71309.131,3802,350.26,0.68,3.6,234
71309.131,1600,350.84,7.37,-8.4,234
71309.151,152,356.83,-0.76,-1.2,234
71309.172,102,356.01,-0.83,1.2,234
71309.194,2252,358.28,1.98,-2.4,234
71309.215,2257,2.94,4.41,1.2,234
71309.236,2153,2.87,2.66,1.2,234
71309.236,2289,2.9,4.27,1.2,234
71309.256,2310,5.44,4.63,-1.2,234
71309.298,4295,12.9,2.85,1.2,234
71309.298,4332,12.93,3.07,-1.2,234
71309.298,2444,10.5,3.81,2.4,234
71309.32,451,13,0.35,2.4,234
71309.32,109,13.32,0.36,4.8,234
71309.34,530,15.91,0.41,1.2,234
71309.34,1241,15.87,0.55,-4.8,234
71309.34,4323,15.55,2.58,1.2,234
71309.351,2238,16.91,11.18,5.3,234
71309.361,2423,18.07,3.95,-1.2,234
71309.403,878,23.83,1.89,6,234
71309.414,3570,23.14,9.11,6,234
71309.414,2548,23.14,8.03,4.8,234
71309.445,262,28.87,0.34,2.4,234
71309.445,3296,28.52,2.45,-1.2,234
71309.445,594,28.16,1.88,2.4,234
71309.466,540,31.05,1.4,1.2,234
71309.466,602,30.69,2.2,-1.2,234
71309.551,1690,41.54,0.36,-2.4,234
71309.551,424,40.84,0.74,-1.2,234
71309.592,1001,45.91,1.16,-2.4,234
71309.592,151,45.93,0.83,1.2,234
71309.613,112,48.46,-0.55,1.2,234
71309.655,484,53.56,0.93,-1.2,234
71309.655,514,55.71,1.97,1.2,234
71309.697,193,58.98,-0.15,1.2,234
71309.718,1932,61.57,3.94,8.4,234
71309.739,2360,63.77,4.45,9.6,234
71311.542,753,282.29,3.92,1.2,235
71311.564,808,286.71,5.35,1.2,235
71311.585,1018,288.05,3.84,-1.2,235
71311.605,1024,290.27,4.03,2.4,235
71311.668,1609,299.02,2.9,-1.2,235
71311.689,1064,299.94,1.82,1.2,235
71311.731,3672,306.28,1.29,-1.2,235
71311.731,3006,305,2.79,6,235
71311.752,973,312.28,0.37,1.2,235
71311.773,3669,309.89,1.16,1.2,235
71311.794,1744,313.12,3.1,-1.2,235
71311.815,1770,314.94,3.5,-2.4,235
71311.837,1182,317.46,0.06,-1.2,235
71311.899,144,325.06,5.82,13.3,235
71311.92,1194,327.54,0.88,1.2,235
71311.941,880,330.1,0.15,1.2,235
71311.941,1791,330.82,3.1,1.2,235
71311.941,911,330.11,0.59,2.4,235
71311.962,1140,333.36,1.72,1.2,235
71311.962,1442,333.61,2.13,-1.2,235
71311.962,1501,333.81,2.79,1.2,235
71312.046,4692,343.52,0.04,-1.2,235
71312.056,1329,344.19,8.98,-8.4,235
71312.066,471,345.33,-0.39,-1.2,235
71312.078,1959,345.72,7.09,8.4,235
71312.088,2862,348.33,0.31,2.4,235
71312.099,1520,348.6,7.73,-8.4,235
71312.099,1418,347.89,7.93,-7.2,235
71312.109,3791,350.71,0.71,-2.4,235
71312.109,1574,351.09,7.34,-8.4,235
71312.129,1712,352.9,6.93,-7.2,235
71312.14,1500,354.47,12.37,10.6,235
71312.151,100,355.39,-1.12,2.4,235
71312.257,360,7.99,-0.66,-2.4,235
71312.257,2172,8.71,3.8,2.4,235
71312.277,4275,10.87,2.92,-3.6,235
71312.277,4310,10.9,2.88,-1.2,235
71312.319,4313,15.81,2.63,2.4,235
71312.329,1354,16.99,19.01,8.8,235
71312.339,2423,18.14,4.37,1.2,235
71312.361,524,20.69,0.9,2.4,235
71312.403,3326,26.29,4.08,3.6,235
71312.403,4781,26.3,3.69,-2.4,235
71312.414,2419,27.63,15.81,3.5,235
71312.423,3302,28.3,2.54,1.2,235
71312.434,2953,28.33,9.73,6,235
71312.434,1805,29.67,12.9,5.3,235
71312.465,3315,33.35,3.15,-1.2,235
71312.497,1701,36.2,8.63,7.2,235
71312.508,323,38.41,0.3,-1.2,235
71312.508,2345,39.12,1.17,1.2,235
71312.549,2113,43.95,1.17,-2.4,235
71312.56,2000,43.8,8.3,9.6,235
71312.57,3415,46.03,5.38,2.4,235
71312.591,2500,48.54,2.58,1.2,235
71312.612,473,51.64,0.18,1.2,235
71312.612,540,51.09,2.02,-1.2,235
71312.623,2362,51.11,10.59,7.2,235
71312.623,1274,52.75,10.93,-7,235
71312.654,2140,56.9,3.13,-1.2,235
71312.675,94,58.74,2.48,-2.4,235
71312.675,1131,59.47,2.22,-1.2,235
71312.728,1461,64.25,9.5,10.8,235
71312.738,463,66.43,1.87,-1.2,235
71312.738,911,67.15,2.26,-1.2,235
71312.738,2082,66.78,5.76,6,235
71314.416,982,269.72,4.4,-2.4,236
71314.416,1022,269.72,5.04,2.4,236
71314.458,1020,275.11,5.04,-1.2,236
71314.5,755,281.43,3.38,-1.2,236
71314.521,770,282.31,4.41,1.2,236
71314.541,802,285.56,5.32,1.2,236
71314.564,1013,288.09,4.19,-1.2,236
71314.668,1061,300.09,1.54,-2.4,236
71314.709,1613,305.17,1.67,-1.2,236
71314.709,1154,305.17,0.18,1.2,236
71314.709,1623,305.18,1.45,3.6,236
71314.752,339,310.08,-0.48,-1.2,236
71314.773,960,312.61,-0.19,-2.4,236
71314.773,1744,312.99,2.77,-2.4,236
71314.815,1200,317.64,1.15,-1.2,236
71314.835,1819,320.55,3.68,-2.4,236
71314.857,1083,322.67,1.36,-1.2,236
71314.857,1149,324.25,1.9,2.4,236
71314.898,1624,327.67,2.56,-1.2,236
71314.94,1443,333.44,2.24,-1.2,236
71314.94,1141,333.11,1.49,1.2,236
71314.94,533,333.44,-0.26,-1.2,236
71314.94,489,333.09,-0.45,1.2,236
71314.94,1820,333,3.31,-2.4,236
71314.94,1824,332.74,3.33,1.2,236
71314.94,1488,332.74,2.7,-7.2,236
71314.961,183,335.27,-0.15,1.2,236
71314.983,1480,340.27,0.66,1.2,236
71314.983,290,338.07,0.15,-2.4,236
71314.983,1501,338.26,1.4,-2.4,236
71315.034,1303,344.12,9.11,-7.2,236
71315.066,3803,347.89,0.49,-2.4,236
71315.066,1855,348.38,0,-2.4,236
71315.066,3846,348.61,0.6,1.2,236
71315.066,1496,348.62,7.84,-7.2,236
71315.086,2901,350.39,0.23,2.4,236
71315.086,1551,351.13,7.46,-8.4,236
71315.108,142,352.9,-0.77,2.4,236
71315.108,1689,352.93,6.88,-8.4,236
71315.129,2178,358.62,0.35,-1.2,236
71315.149,2260,359.81,1.98,2.4,236
71315.149,2266,358.39,4.86,7.2,236
71315.192,1560,3.43,-0.45,-3.6,236
71315.192,2274,3.32,4.14,1.2,236
71315.203,1185,4.59,26,10.6,236
71315.213,2281,5.86,4.39,-1.2,236
71315.213,2321,5.52,4.79,2.4,236
71315.275,4329,13.12,3.12,-1.2,236
71315.296,2415,16.59,3.85,-1.2,236
71315.308,3331,15.69,8.61,4.8,236
71315.359,2803,23.25,1.76,1.2,236
71315.38,3330,26.13,4.76,-2.4,236
71315.38,558,26.49,1.57,-2.4,236
71315.401,3319,28.3,2.79,1.2,236
71315.401,583,28.99,2.05,1.2,236
71315.443,3430,33.7,4.54,-2.4,236
71315.465,3095,35.88,2.61,1.2,236
71315.486,2345,38.77,1.03,-1.2,236
71315.507,2151,41.66,0.71,1.2,236
71315.528,3784,43.51,5.48,7.2,236
71315.548,103,46.05,-0.81,-1.2,236
71315.548,155,46.36,-0.05,2.4,236
71315.548,3421,46.07,5.29,3.6,236
71315.569,101,48.6,-0.15,1.2,236
71315.579,2389,50.5,10.69,10.6,236
71315.591,481,51.16,0.14,1.2,236
71315.601,2119,51.2,8.09,-3.6,236
71315.632,492,56.99,1.86,1.2,236
71315.653,112,58.85,4,1.2,236
71315.674,1331,62.08,-0.39,1.2,236
71315.674,1022,62.1,2.53,-1.2,236
71315.674,519,61.76,2.26,2.4,236
71315.695,253,64.32,-0.49,2.4,236
71317.394,972,269.81,3.54,1.2,237
71317.457,420,277.37,0.3,-2.4,237
71317.468,999,277.4,6.73,-2.4,237
71317.478,771,280.83,4.19,-1.2,237
71317.52,1030,285.69,5.47,2.4,237
71317.54,804,287.52,6.34,1.2,237
71317.582,1034,292.58,3.92,1.2,237
71317.603,2510,295.13,6.26,9.6,237
71317.624,1615,298.37,2.76,-1.2,237
71317.624,683,298.07,0.37,2.4,237
71317.645,282,300.91,1.03,-1.2,237
71317.667,1582,303.42,2.68,-2.4,237
71317.667,1592,303.22,1.16,-2.4,237
71317.708,981,308.36,-0.16,1.2,237
71317.729,3604,310.5,0.66,-2.4,237
71317.729,324,310.13,-0.75,-1.2,237
71317.729,1231,310.15,1.27,2.4,237
71317.741,1930,311.8,28.88,7,237
71317.751,1254,313.11,2.08,2.4,237
71317.751,1820,313.09,3.77,1.2,237
71317.772,1772,315.54,4.47,2.4,237
71317.782,1706,316.75,25.31,8.8,237
71317.813,1433,320.57,1.56,-1.2,237
71317.834,1683,323.62,3.29,-1.2,237
71317.854,1662,325.25,2.27,1.2,237
71317.878,1214,330.07,2.54,-1.2,237
71317.898,1783,331.44,2.95,-1.2,237
71317.94,1444,336.54,1.48,1.2,237
71317.94,1751,336.12,1.99,1.2,237
71318.012,1281,343.75,9.14,-7.2,237
71318.012,1423,344.39,21.44,10.6,237
71318.023,4702,346.25,1.18,-1.2,237
71318.023,4651,347.24,0.95,1.2,237
71318.023,2310,345.53,1.31,1.2,237
